z,eua_eur_tco2,log_HR_blue,HR_blue,HR_lo,HR_hi
-1.5,23.720672582603292,7.235031099487873,1387.1840382217583,15.702140092330314,122548.87197428178
-1.0,35.71623866740191,6.096155334232021,444.1468869708042,13.532408588869176,14577.335284430748
-0.5,47.711804752200536,4.957279568976169,142.20640648282955,11.470726319607337,1762.9800835011122
0.0,59.70737083699916,3.8184038037203165,45.53147311846197,9.27386029342491,223.5439157744317
0.5,71.70293692179779,2.679528038464464,14.578211316995336,6.061225952380828,35.06291414849699
1.0,83.69850300659641,1.5406522732086119,4.667633850765906,1.6731592200226626,13.021358340613075
1.5,95.69406909139502,0.4017765079527593,1.4944772915602211,0.23777843177301405,9.393040227976869
