,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
const,159.89122750564954,50.20100382586487,3.185020523897759,0.0014474374238263362,61.499068019196926,258.2833869921021
is_blue,0.5701584292293705,0.32456538741358915,1.7566827867040105,0.07897189313750302,-0.06597804072955393,1.2062948991882951
cbam_endex,-0.6479600264161536,0.3065319517615353,-2.113841714354888,0.03452878879536467,-1.2487516119795319,-0.04716844085277516
region_EU27,0.23042082883516504,0.21520938000393794,1.0706820903017737,0.28431239834816424,-0.1913818051077478,0.6522234627780779
export_to_eu,-19.92174877612775,28888.32329462849,-0.0006896124975114776,0.9994497688789107,-56639.99497999745,56600.151482445195
log_capacity,0.158970395707176,0.034221983684637323,4.645271214320045,3.3962997202967565e-06,0.09189654020576951,0.2260442512085825
year_announced,-0.08015879303718687,0.024873817248601306,-3.222617270041024,0.0012702515678327956,-0.1289105790024766,-0.031407007071897135
