Region major,cbam_endex,log_cap,year_announced,is_blue,cancel_B,cate,cate_lo,cate_hi,cate_significant
Europe (non EU-27),0,14.978661680269907,2023,1,1,0.0012556909405789431,-0.2569944645595165,0.2595058464406743,0
Europe (EU-27),0,0.0,2024,1,1,0.2654045515179378,-0.02600529827184328,0.5568144013077188,0
North America,0,0.0,2023,1,1,0.2433930100192863,-0.08721397063896477,0.5739999906775376,0
Middle East,0,5.638354669333745,2021,1,1,0.3177446300160765,-0.05652807735199705,0.6920173373841499,0
Middle East,0,0.0,2022,0,0,0.21990690212143274,-0.18682208041935036,0.6266358846622159,0
North America,0,0.0,2023,1,1,0.23402630060762153,-0.07695803546044205,0.5450106366756848,0
Asia-Pacific,0,0.0,2014,1,1,0.23979016531456004,-0.027890432619447764,0.5074707632485679,0
Middle East,0,7.229113877793302,2026,0,0,0.05916726598850665,-0.18269956673499788,0.3010340987120112,0
North America,1,0.0,2013,1,0,0.19139220600413634,-0.10809364584147033,0.49087805784974303,0
Asia-Pacific,0,4.02535169073515,2025,0,0,0.14831477657782643,-0.09130083340794878,0.38793038656360157,0
Asia-Pacific,0,0.6931471805599453,2026,0,0,0.17612058938174302,-0.12219078435193698,0.47443196311542285,0
Europe (EU-27),0,3.4339872044851463,2025,0,0,0.2938505213950199,0.031771407933609885,0.55592963485643,1
Latin America,0,0.0,2024,0,1,0.23666603904991224,-0.06580428031978339,0.5391363584196074,0
Asia-Pacific,0,10.596659732783579,2022,1,0,-0.023235678795086097,-0.21786438705742361,0.1713930294672514,0
Europe (non EU-27),0,5.220355825078324,2025,1,0,0.22871785775967068,-0.028932780356622778,0.4863684958759642,0
Europe (EU-27),0,0.0,2025,0,0,0.2842978203033076,0.015670181207244227,0.5529254593993709,1
Africa,0,4.5217885770490405,2021,0,0,0.3255009709280879,0.07263279403040229,0.5783691478257732,1
Europe (EU-27),0,5.3981627015177525,2024,0,0,0.3847853871803633,0.16635764516758225,0.6032131291931444,1
Europe (EU-27),0,8.251403065380556,2025,0,0,0.08305477132229647,-0.1962281911672426,0.36233773381183554,0
Africa,0,1.0986122886681098,2010,0,0,0.10137916717533521,-0.42470524634477236,0.6274635806954427,0
Asia-Pacific,0,5.1298987149230735,2024,0,0,0.1724040035225199,-0.10168613553946784,0.4464941425845075,0
Asia-Pacific,1,8.144969417087875,2023,0,0,0.01260622327918327,-0.11468208430683155,0.1398945308651981,0
North America,0,4.634728988229636,2025,0,0,0.21002130228865504,-0.04856798788636013,0.4686105924636704,0
Europe (EU-27),0,2.8903717578961645,2025,0,0,0.29006233463296904,0.026981996233721772,0.553142673032216,1
Europe (EU-27),0,3.713572066704308,2025,0,0,0.30032148287085414,0.07384837291977936,0.5267945928219286,1
Europe (non EU-27),0,5.680172609017068,2021,1,0,0.23081461419976304,7.014578889757983e-05,0.46155908261062845,1
Europe (EU-27),0,4.1588830833596715,2025,0,0,0.3102711981835061,0.01326641628282521,0.6072759800841876,1
Asia-Pacific,1,11.410770915816556,2024,1,0,-0.003029110437793551,-0.1884422015865107,0.18238398071092352,0
North America,1,1.0986122886681098,2023,0,1,0.22057151999931027,-0.10234804762262437,0.5434910876212447,0
North America,0,0.0,2022,1,0,0.21508927792578147,-0.08832001373759851,0.5184985695891616,0
Latin America,1,6.981934677156389,2023,0,0,0.10919691451132445,-0.04655158140925632,0.26494541043190517,0
Asia-Pacific,0,4.543294782270004,2021,0,0,0.2051462538254989,-0.2951059200475319,0.7053984276985293,0
Asia-Pacific,0,0.6931471805599453,2025,0,0,0.16147164517995,-0.09147961275530783,0.4144229031152076,0
Asia-Pacific,0,9.276221741089696,2022,0,1,-0.11556247947246368,-0.3349529882968598,0.10382802935193225,0
North America,0,4.430816798843313,2019,0,0,0.3476592355478301,0.10365496865821883,0.5916635024374414,1
Asia-Pacific,0,4.1588830833596715,2022,0,0,0.13917263567309493,-0.021673706983093566,0.30001897832928326,0
Asia-Pacific,0,3.044522437723423,2025,0,0,0.1533977106368039,-0.10899812253584204,0.41579354380944944,0
Asia-Pacific,0,5.978885764901122,2025,0,0,0.16687966820111133,-0.23514063190088735,0.56889996830311,0
Asia-Pacific,0,2.995732273553991,2025,0,0,0.15728268037258494,-0.13069503324540943,0.44526039399057926,0
Asia-Pacific,0,6.68586094706836,2018,1,0,0.03199636349905196,-0.13662314187888702,0.20061586887699084,0
Asia-Pacific,0,8.399760094524142,2020,1,0,-0.07382528896422418,-0.21574134288205898,0.06809076495361063,0
Asia-Pacific,0,8.086717920303906,2015,1,0,0.056138457445220384,-0.11319556207888162,0.22547247696932238,0
Asia-Pacific,0,8.086717920303906,2019,1,0,0.04442640099241949,-0.079182817491426,0.168035619476265,0
Asia-Pacific,0,9.498147436616115,2015,1,0,0.02891110559957015,-0.15925956200647035,0.21708177320561065,0
Asia-Pacific,0,10.096872681686062,2020,1,0,-0.004369993643563863,-0.18919006187737958,0.18045007459025184,0
Asia-Pacific,0,10.388841510328449,2021,1,0,-0.09396931826377268,-0.25201631511855754,0.06407767859101206,0
Middle East,0,12.589159211520418,2023,1,1,0.0374443886648287,-0.20383173567549262,0.27872051300515,0
North America,0,11.458120749595794,2010,1,1,-0.029475888928458024,-0.17946168955667832,0.12050991169976227,0
North America,0,11.800620037343885,2010,1,1,0.0039004610018597233,-0.1408933450706049,0.14869426707432426,0
North America,0,2.302585092994046,2021,0,0,0.2689614400929191,0.06553332342102691,0.47238955676481165,1
North America,0,0.0,2024,1,1,0.25283504206866386,-0.045885052733212583,0.5515551368705401,0
North America,0,0.0,2019,1,1,0.2724389059129995,-0.05356964452211893,0.5984474563481178,0
North America,0,6.238324625039508,2021,0,0,0.22926122822785105,-0.06490131386890971,0.5234237703246121,0
Middle East,0,0.6931471805599453,2022,1,0,0.18384447945218726,-0.06355126147252887,0.43124022037690335,0
Europe (non EU-27),0,12.781438040432954,2022,1,1,-0.04412026413393912,-0.2724966594066133,0.1842561311387349,0
North America,0,11.34432928279475,2011,1,1,0.02209565499668384,-0.14565366286982345,0.18984497286319102,0
North America,0,11.015361515187424,2022,1,0,0.03831431942873922,-0.19847873270350055,0.2751073715609789,0
Europe (EU-27),0,0.0,2025,0,0,0.2842978203033076,0.015670181207244227,0.5529254593993709,1
Europe (EU-27),0,0.0,2025,0,0,0.2842978203033076,0.015670181207244227,0.5529254593993709,1
Asia-Pacific,0,3.1354942159291497,2025,0,0,0.15728294826190561,-0.10577355761708077,0.420339454140892,0
Asia-Pacific,0,0.0,2025,1,0,0.199554972297675,-0.12042823848810136,0.5195381830834512,0
North America,0,3.2188758248682006,2012,0,0,0.12871497170952848,-0.08768022139472978,0.3451101648137864,0
North America,0,0.0,2025,0,0,0.24376592901132213,-0.03346282740181247,0.5209946854244569,0
Europe (EU-27),1,9.466222131878165,2025,0,1,0.04447820559881024,-0.25706166366321487,0.3460180748608352,0
North America,0,7.650168700845001,2019,0,0,0.07864108395395115,-0.05502125282858081,0.212303420736483,0
Asia-Pacific,0,0.0,2025,0,0,0.199554972297675,-0.12042823848810136,0.5195381830834512,0
North America,1,10.676023380765145,2017,0,0,0.05924024946499002,-0.11127233640776425,0.22975283533774427,0
Middle East,0,2.5649493574615367,2022,0,0,0.17392572213154506,-0.2770680720171461,0.6249195162802361,0
Africa,1,2.9444389791664403,2023,0,0,0.21509294002060333,-0.14208173841383667,0.5722676184550434,0
North America,0,0.0,2024,0,0,0.24648598398279326,-0.030394884839301473,0.5233668528048881,0
Asia-Pacific,0,5.337538079701318,2025,0,0,0.2392579713989442,-0.12734852337933564,0.6058644661772234,0
Asia-Pacific,0,8.30671904320269,2024,0,0,-0.07064971423927718,-0.2895088399450917,0.1482094114665372,0
North America,1,11.577476486029676,2018,1,0,0.059173190712134664,-0.12366500697163973,0.24201138839590897,0
North America,0,4.9344739331306915,2016,0,0,0.3285612967325621,0.04331504500732675,0.6138075484577974,1
North America,0,2.9444389791664403,2025,0,0,0.24518125611884875,0.07432005699297453,0.4160424552447225,1
Asia-Pacific,0,3.7376696182833684,2025,0,0,0.16235480633366178,-0.082341875056922,0.4070514877242457,0
North America,0,4.727387818712341,2015,0,1,0.27376253690124425,-0.08261526523950774,0.6301403390419962,0
North America,0,3.912023005428146,2012,0,0,0.1582512487387261,-0.06406405256570752,0.3805665500431596,0
North America,1,11.695255355062795,2012,1,0,-0.0014990664541225914,-0.18180701515164965,0.1788088822434044,0
Europe (EU-27),0,3.295836866004329,2025,0,0,0.2912535436371371,-0.0054146328221096884,0.5879217200963838,0
Asia-Pacific,0,6.803505257608338,2024,0,0,0.023334814412076837,-0.16149731074586976,0.20816693957002344,0
Asia-Pacific,1,6.26530121273771,2023,0,0,0.1440334410701892,-0.08558317784894964,0.37365005998932804,0
Asia-Pacific,1,5.1298987149230735,2022,0,0,0.18995777220887786,-0.07147545431008906,0.4513909987278447,0
Asia-Pacific,0,3.58351893845611,2025,0,0,0.1659069694687918,-0.08753895520940586,0.41935289414698973,0
Europe (EU-27),0,4.762173934797756,2024,0,0,0.32879421854674856,0.05115746506748553,0.6064309720260113,1
Asia-Pacific,0,6.437751649736401,2021,0,0,0.08566477017139418,-0.06599094467721847,0.2373204850200068,0
Europe (EU-27),0,0.0,2024,0,0,0.28773890377073524,0.02117803255690781,0.5542997749845627,1
Asia-Pacific,0,5.484796933490655,2020,0,0,0.263187627922448,-0.06638312567882787,0.5927583815237238,0
North America,0,0.0,2025,1,0,0.23607665784651274,-0.052178218342460086,0.5243315340354855,0
Asia-Pacific,0,1.9459101490553132,2025,0,0,0.116570094236154,-0.1083284733741776,0.3414686618464858,0
Asia-Pacific,0,3.2188758248682006,2025,0,0,0.15224749418819133,-0.126723659157406,0.43121864753378836,0
Asia-Pacific,0,5.288267030694535,2025,0,0,0.23139160333863784,-0.14376927074633333,0.6065524774236086,0
Europe (EU-27),0,4.574710978503383,2025,0,0,0.2466071857981081,0.014568900951854091,0.47864547064436197,1
Africa,0,0.6931471805599453,2023,0,0,0.2073913903971701,-0.06370532514897387,0.478488105943314,0
Asia-Pacific,0,3.1354942159291497,2025,0,0,0.15728294826190561,-0.10577355761708077,0.420339454140892,0
North America,1,4.382026634673881,2025,0,0,0.2314871319809988,-0.034848534360377575,0.49782279832237497,0
Asia-Pacific,0,3.912023005428146,2025,0,0,0.15206592943253744,-0.08975936563401854,0.3938912244990944,0
Latin America,0,0.0,2024,0,1,0.23666603904991224,-0.06580428031978339,0.5391363584196074,0
Asia-Pacific,1,9.014933575633572,2025,0,0,0.011879563648555119,-0.13765917296981478,0.16141830026692502,0
Asia-Pacific,0,5.288267030694535,2018,0,0,0.2406792932730768,-0.05833644729070897,0.5396950338368627,0
Asia-Pacific,0,4.04305126783455,2020,0,0,0.15518936283040147,-0.10665332791611945,0.4170320535769222,0
Asia-Pacific,0,2.0794415416798357,2024,0,0,0.15233466352481798,-0.12933189461727193,0.4340012216669077,0
Asia-Pacific,1,4.927253685157205,2024,0,0,0.17738349136781467,-0.03955587084232698,0.3943228535779558,0
Asia-Pacific,0,8.104401307921613,2023,0,0,-0.08753464051825208,-0.25910990291439984,0.08404062187789549,0
Asia-Pacific,0,5.6131281063880705,2015,0,0,0.21545902947101483,-0.06344038895385362,0.49435844789588324,0
Asia-Pacific,1,8.68710472813351,2020,0,0,0.023331366310396656,-0.09400914804179297,0.14067188066258626,0
Asia-Pacific,0,4.290459441148391,2024,0,0,0.14359763059277914,-0.13949991811089008,0.4266951792964484,0
Latin America,1,6.8966943316227125,2024,0,0,0.1170275043981265,-0.01721279544662606,0.251267804242879,0
Asia-Pacific,1,5.6131281063880705,2020,0,0,0.2552896655121557,-0.08172587740262444,0.5923052084269358,0
Africa,0,7.115582126184454,2023,0,0,0.09729467750547773,-0.092259994882688,0.28684934989364336,0
Latin America,0,0.0,2024,0,0,0.23666603904991224,-0.06580428031978339,0.5391363584196074,0
Asia-Pacific,1,10.30551341989678,2022,0,0,-0.00597436899039061,-0.19762028263340448,0.18567154465262325,0
Asia-Pacific,0,7.62608275807238,2020,0,0,0.01817029122033287,-0.10586344981473024,0.14220403225539596,0
North America,0,3.7376696182833684,2024,0,0,0.25390660141796645,0.07824312877134754,0.4295700740645854,1
North America,0,4.07753744390572,2024,0,0,0.24804204284455852,0.0390995491860755,0.4569845365030414,1
Asia-Pacific,1,8.517393171418904,2021,0,0,0.015092567560710778,-0.08366721048648958,0.1138523456079111,0
Asia-Pacific,0,2.4849066497880004,2016,0,0,0.1854329677762396,-0.0010199947732173476,0.3718859303256967,0
Middle East,1,0.0,2024,0,0,0.2206898276597878,-0.11152688499624797,0.5529065403158238,0
Europe (EU-27),0,5.823045895483019,2024,0,0,0.33160055195208193,0.039220472707256315,0.6239806311969073,1
Europe (EU-27),0,6.692083742506628,2024,0,1,0.11601426292494472,-0.11408953371296204,0.3461180595628515,0
Asia-Pacific,0,2.8903717578961645,2024,0,0,0.14593622139635243,-0.15621035469784925,0.4480827974905536,0
Asia-Pacific,0,6.331501849893691,2016,0,0,0.13880817684275412,-0.007450983336595135,0.28506733702210335,0
Asia-Pacific,0,5.1298987149230735,2015,0,0,0.21806367832283385,-0.0627739024519127,0.4989012590975803,0
Europe (EU-27),1,0.0,2024,0,1,0.2674296488615202,-0.030118796772588774,0.5649780944956291,0
Asia-Pacific,0,0.0,2024,0,0,0.20379346443002463,-0.11750828797560539,0.5250952168356545,0
Asia-Pacific,1,10.5839546799387,2020,1,0,-0.06404292698177315,-0.2646372866358332,0.1365514326722869,0
Asia-Pacific,0,0.0,2024,0,0,0.20379346443002463,-0.11750828797560539,0.5250952168356545,0
Asia-Pacific,0,7.2868764117507,2024,0,0,0.014034647667997311,-0.15950165515165926,0.1875709504876538,0
Asia-Pacific,0,3.4657359027997265,2024,0,0,0.17588908297936715,-0.07808129392514127,0.42985945988387564,0
Middle East,0,2.0794415416798357,2015,0,0,0.17936400250938825,-0.32181055704486417,0.6805385620636405,0
Asia-Pacific,0,9.952325334619427,2023,0,0,-0.08339268567211232,-0.29699199668370835,0.13020662533948368,0
Asia-Pacific,0,6.852242569051878,2023,0,0,0.02367380661983012,-0.17503895632699118,0.22238656956665137,0
Asia-Pacific,0,5.6240175061873385,2022,0,0,0.18764765150725415,-0.11593501973279333,0.4912303227473014,0
Europe (EU-27),1,4.605170185988092,2024,0,0,0.3080470318616661,-0.07201293259167318,0.6881069963150048,0
Europe (non EU-27),0,1.791759469228055,2022,0,0,0.17607599621413367,-0.06863339803872623,0.42078539046699337,0
North America,0,11.49273296168228,2023,0,1,0.0051458893073758625,-0.24333793424632857,0.25362971286108027,0
Asia-Pacific,0,2.3978952727983707,2024,0,0,0.13503244913781057,-0.22977426618879207,0.49983916446441357,0
Europe (EU-27),1,9.232688775639945,2024,0,1,0.053173672337266255,-0.24197656168419643,0.34832390635872873,0
North America,0,0.0,2024,0,0,0.24648598398279326,-0.030394884839301473,0.5233668528048881,0
Europe (EU-27),0,3.4657359027997265,2024,0,0,0.30116606337468516,0.055658670954127215,0.5466734557952438,1
Europe (EU-27),0,1.791759469228055,2024,0,0,0.2790040671858242,0.099297438537887,0.4587106958337616,1
Latin America,0,0.0,2020,0,0,0.2707144706277876,-0.12905335498357073,0.6704822962391459,0
Asia-Pacific,0,1.0986122886681098,2024,0,0,0.15263744429680112,-0.09481537228546955,0.4000902608790716,0
North America,1,1.9459101490553132,2023,0,0,0.216554776149106,-0.12255656911809001,0.5556661214163023,0
Europe (non EU-27),0,1.9459101490553132,2012,1,0,0.1348503827133368,-0.17971734417062973,0.44941810959730305,0
Middle East,0,0.0,2024,0,0,0.23666603904991224,-0.06580428031978339,0.5391363584196074,0
Asia-Pacific,0,5.796057750765372,2022,0,0,0.1365841767204322,-0.17043353688595803,0.4436018903268224,0
Asia-Pacific,0,3.8918202981106265,2024,0,0,0.1535933393397953,-0.08822601657799403,0.3954126952575847,0
Latin America,0,1.0986122886681098,2016,0,0,0.24101288791977493,-0.30680392542214824,0.788829701261698,0
Europe (EU-27),0,10.35780631486168,2013,1,0,-0.013527548794195618,-0.2677836079453927,0.24072851035700144,0
Asia-Pacific,0,3.332204510175204,2024,0,0,0.15862301826977687,-0.11997037293053706,0.43721640947009044,0
Asia-Pacific,0,0.6931471805599453,2024,0,0,0.16491392924077689,-0.09983785592822014,0.4296657144097738,0
Asia-Pacific,0,3.784189633918261,2023,0,0,0.16585785144096743,-0.08308242175941216,0.4147981246413464,0
Asia-Pacific,0,0.0,2022,0,0,0.17771007979438422,-0.16530485775036047,0.5207250173391287,0
Latin America,0,3.6888794541139363,2022,0,0,0.2205030533692711,-0.0865255977880651,0.5275317045266072,0
Latin America,0,6.2422232654551655,2024,0,0,0.24794250296853707,-0.04355408922332765,0.5394390951604017,0
Middle East,1,4.762173934797756,2023,0,0,0.2510019726525396,0.04394095296987524,0.45806299233520364,1
Latin America,0,4.795790545596741,2020,0,0,0.245115445737313,0.07403437305274213,0.41619651842188365,1
Latin America,0,7.362645270417825,2024,0,0,0.10619244631651363,-0.05356833969501297,0.26595323232804036,0
Asia-Pacific,0,6.320768294250582,2024,0,0,0.07199856864789209,-0.1641266720570675,0.3081238093528515,0
Asia-Pacific,0,6.803505257608338,2024,0,0,0.023334814412076837,-0.16149731074586976,0.20816693957002344,0
Asia-Pacific,0,3.784189633918261,2023,0,0,0.15789407724565388,-0.09214565930978197,0.4079338138010896,0
Asia-Pacific,0,6.313548046277095,2024,0,0,0.07152153278170789,-0.1645069063415183,0.3075499719049341,0
Asia-Pacific,1,3.367295829986474,2024,0,0,0.1736890933344008,-0.14299804090471088,0.4903762275735125,0
Europe (EU-27),0,0.0,2023,0,1,0.28316010977068135,-0.019602224190555684,0.5859224437319186,0
Asia-Pacific,0,1.3862943611198906,2024,0,0,0.1427048061586961,-0.07410260875451413,0.35951222107190633,0
North America,0,0.0,2022,0,1,0.22936312825429683,-0.14023169187262718,0.5989579483812209,0
Asia-Pacific,0,5.3706380281276624,2022,0,0,0.20166401441190676,-0.05130609022752222,0.4546341190513352,0
North America,1,12.462267920852137,2022,1,0,0.04711128882206748,-0.18231927109344598,0.27654184873758086,0
North America,0,7.153833801578843,2024,0,0,0.11729386474291267,-0.056847991589908706,0.2914357210757339,0
Asia-Pacific,0,1.9459101490553132,2024,0,0,0.12174581866945763,-0.1282782883508158,0.3717699256897308,0
Asia-Pacific,1,7.824445930877619,2023,0,0,0.021745507286400817,-0.13502956468425142,0.1785205792570529,0
Asia-Pacific,1,5.170483995038151,2023,0,0,0.18358162929618843,-0.03194858697033562,0.3991118455627124,0
Asia-Pacific,0,4.795790545596741,2023,0,0,0.20804705523223063,-0.13019831378770397,0.5462924242521654,0
Asia-Pacific,1,8.258422462458876,2023,0,0,-0.05984776008259378,-0.23729527234507597,0.11759975217988863,0
Asia-Pacific,0,0.0,2023,0,0,0.20297305588384273,-0.1276193186568977,0.5335654304245829,0
Asia-Pacific,0,7.018401799069201,2023,0,1,-0.08996200254897312,-0.2839373777791049,0.10401337268115857,0
Asia-Pacific,0,7.428927194802272,2023,0,1,-0.08635896731413528,-0.25951685811845104,0.08679892349018037,0
Europe (EU-27),0,6.423246963533519,2023,0,0,0.18832785632226204,-0.1209065598067858,0.4975622724513097,0
Europe (EU-27),0,3.970291913552122,2023,0,0,0.31022706441066117,-0.013325543279571028,0.6337796721008935,0
North America,0,5.616771097666572,2023,0,0,0.29073451371972786,-0.012702196559936652,0.5941712239993926,0
Europe (EU-27),0,5.375278407684165,2023,0,0,0.38690663951252763,0.06084129484292361,0.7129719841821308,1
Europe (EU-27),0,8.664923303440572,2023,0,1,0.03497701862651631,-0.21333742060414923,0.2832914578571819,0
Asia-Pacific,0,0.0,2023,0,0,0.20297305588384273,-0.1276193186568977,0.5335654304245829,0
Latin America,0,0.0,2021,0,0,0.2505525857241383,-0.09661916103989854,0.597724332488175,0
Asia-Pacific,0,4.2626798770413155,2023,0,0,0.15298875694142916,-0.1006805020643863,0.4066580159472444,0
Europe (EU-27),0,3.6635616461296463,2023,0,0,0.3097542663457943,0.013781080279884783,0.605727452411704,1
Europe (EU-27),0,2.772588722239781,2023,0,0,0.29184549742589,0.04632215417044608,0.5373688406813336,1
Latin America,1,1.0986122886681098,2021,0,0,0.21596348794276052,-0.08164821986713758,0.5135751957526588,0
Europe (EU-27),1,0.0,2023,0,0,0.2632760123578181,-0.037960552378968115,0.564512577094604,0
Asia-Pacific,0,5.799092654460526,2023,0,0,0.17423325369125112,-0.14208293256392313,0.49054943994642536,0
Europe (EU-27),0,0.0,2023,0,0,0.28316010977068135,-0.019602224190555684,0.5859224437319186,0
Asia-Pacific,0,3.6109179126442243,2023,0,0,0.16394952693156825,-0.0899055168997745,0.41780457076291133,0
Europe (EU-27),0,5.442417710521793,2023,0,0,0.3919226213719301,0.08527205177334457,0.6985731909705157,1
Asia-Pacific,0,2.0794415416798357,2023,0,0,0.12704032787508757,-0.12949972701893397,0.3835803827691089,0
Europe (non EU-27),0,6.842683282238422,2023,0,0,0.10750579566081142,-0.03442390424644949,0.24943549556807237,0
Latin America,0,3.4657359027997265,2023,0,0,0.23048560658608708,-0.02795590294133965,0.4889271161135144,0
Europe (EU-27),1,9.20391980417326,2022,0,1,0.0017959450624049442,-0.2800578300602602,0.2836497201850699,0
Asia-Pacific,1,6.26530121273771,2023,0,0,0.1440334410701892,-0.08558317784894964,0.37365005998932804,0
North America,0,8.790421306897867,2023,0,1,0.035492176737351895,-0.19770975681443723,0.26869411028914103,0
Europe (EU-27),0,0.0,2023,0,0,0.28316010977068135,-0.019602224190555684,0.5859224437319186,0
Latin America,0,6.364750756851911,2022,0,1,0.09787077632199467,-0.16106364602554052,0.35680519866952987,0
Asia-Pacific,1,10.203629181337648,2022,0,0,-0.004112227367600311,-0.19626987565978202,0.18804542092458135,0
Asia-Pacific,0,6.1779441140506,2023,0,0,0.14095476156449227,-0.11809799248636377,0.40000751561534814,0
Asia-Pacific,0,8.637462023807181,2023,0,0,-0.007156675694717206,-0.16227399675535562,0.14796064536592118,0
Europe (EU-27),0,0.0,2023,0,0,0.28316010977068135,-0.019602224190555684,0.5859224437319186,0
Latin America,0,6.208590026096629,2019,0,0,0.27047206340938296,-0.03675149449369025,0.5776956213124562,0
North America,0,12.113962839063479,2023,1,1,0.048817532189602796,-0.21507115975615312,0.31270622413535865,0
Asia-Pacific,1,7.4318919168078,2022,0,0,0.021334768477379248,-0.11289859092509955,0.15556812787985808,0
Middle East,0,11.790564777297387,2023,0,1,-0.00871463300850529,-0.2571137312382657,0.23968446522125508,0
Asia-Pacific,0,6.161207321695077,2022,0,0,0.134465667068171,-0.11934840576191708,0.3882797398982591,0
Asia-Pacific,1,8.408493774492896,2022,0,0,0.006188606450231853,-0.10836654409416836,0.12074375699463204,0
North America,0,6.238324625039508,2023,0,0,0.21996959082735637,-0.0607200894256113,0.5006592710803242,0
Europe (EU-27),0,5.6240175061873385,2023,0,1,0.3806293700766239,0.008105402564720532,0.7531533375885262,1
Middle East,0,10.868587496017359,2023,0,1,-0.00871463300850529,-0.2571137312382657,0.23968446522125508,0
Europe (EU-27),0,7.0909098220799835,2023,0,1,0.05643949167591184,-0.24781266312298722,0.36069164647481083,0
Latin America,0,10.551898839254681,2023,0,1,-0.00871463300850529,-0.2571137312382657,0.23968446522125508,0
Latin America,0,9.540363284917488,2023,0,1,-0.0036491718046283124,-0.2567155511590407,0.249417207549784,0
Asia-Pacific,1,7.193685818395112,2023,0,0,0.03158307018967087,-0.09655467275516463,0.15972081313450626,0
Europe (EU-27),0,6.2878585601617845,2023,0,0,0.2638395242477666,-0.09376860243614932,0.6214476509316823,0
Europe (non EU-27),0,0.0,2023,1,0,0.23414431584276615,-0.11012873605738491,0.578417367742917,0
Europe (EU-27),0,3.713572066704308,2023,0,0,0.24848979947258298,0.008978236753876129,0.48800136219128953,1
Europe (non EU-27),0,6.3080984415095305,2023,0,1,0.1802622827633618,-0.09022384145925127,0.45074840698597485,0
Europe (EU-27),0,6.419994928147142,2022,0,0,0.15424214620020663,-0.0658131914244994,0.3742974838249128,0
North America,0,4.04305126783455,2020,0,0,0.3220298968509754,0.059790244772009504,0.584269548929941,1
Latin America,0,2.1972245773362196,2023,0,0,0.20243211388593482,-0.12168530985611045,0.52654953762798,0
Asia-Pacific,0,2.70805020110221,2023,0,0,0.14928450509662386,-0.1429977201973002,0.44156673039054795,0
North America,0,4.04305126783455,2018,0,0,0.3436222173940086,0.09497139791854745,0.5922730368694699,1
Europe (EU-27),0,0.0,2017,0,0,0.3315918320723339,-0.011731850556516599,0.6749155147011843,0
Europe (EU-27),0,0.0,2016,0,0,0.29279117617023204,-0.2026097773580301,0.7881921296984944,0
Europe (EU-27),0,0.0,2013,0,0,0.1612119639310359,-0.39857156492311635,0.720995492785188,0
North America,0,2.3978952727983707,2021,0,0,0.27379303607742067,0.06951232277662525,0.47807374937821606,1
North America,0,2.0794415416798357,2010,0,0,0.10809867770395071,-0.21661921061251552,0.43281656602041696,0
North America,0,1.6094379124341003,2014,0,0,0.23063505258877476,-0.2569427331248003,0.7182128383023497,0
North America,0,1.0986122886681098,2015,0,0,0.2669722297641162,-0.2113014519366726,0.7452459114649054,0
North America,0,0.6931471805599453,2011,0,0,0.1558720861648113,-0.30347126306599637,0.6152154353956187,0
North America,0,7.558516743045645,2022,0,0,0.08877374771883426,-0.09246877752721251,0.27001627296488095,0
Europe (EU-27),1,0.0,2018,0,0,0.29767546305108433,-0.166289629163051,0.7616405552652195,0
North America,0,6.22455842927536,2023,0,0,0.24120661648887254,-0.01742345902790743,0.49983669200565234,0
Europe (EU-27),0,3.871201010907891,2017,0,0,0.3990492099566986,0.11492753528370686,0.6831708846296909,1
North America,0,0.0,2023,0,1,0.2433930100192863,-0.08721397063896477,0.5739999906775376,0
Europe (EU-27),0,5.303304908059076,2023,0,0,0.38821321439947104,0.05448322605819622,0.7219432027407453,1
Asia-Pacific,0,2.1972245773362196,2023,0,0,0.12307028081755396,-0.16847457167602303,0.414615133311131,0
Europe (EU-27),0,5.545177444479562,2023,0,0,0.3894308184459861,0.04839259454232542,0.7304690423496469,1
Europe (non EU-27),0,3.9318256327243257,2023,0,0,0.23343718050728585,-0.01640126566832592,0.4832756266828977,0
Europe (EU-27),0,3.2188758248682006,2017,0,0,0.36354410442620194,-0.12672807180278478,0.8538162806551882,0
Asia-Pacific,0,4.795790545596741,2022,0,0,0.17209361206077353,-0.10904484612160104,0.4532320702431481,0
Europe (non EU-27),0,5.5053315359323625,2022,0,0,0.30315279807140527,0.10077335391618958,0.5055322422266209,1
Europe (EU-27),0,5.198497031265826,2023,0,0,0.37383139973103696,0.042667251137268825,0.7049955483248055,1
North America,0,5.680172609017068,2022,0,1,0.27693267408292305,0.03120358904790535,0.5226617591179404,1
Asia-Pacific,0,1.3862943611198906,2022,0,0,0.09191841867410631,-0.13684038678920568,0.3206772241374183,0
Asia-Pacific,0,4.77912349311153,2021,0,0,0.20841860898094516,-0.1330051817122146,0.5498423996741048,0
Asia-Pacific,0,5.6240175061873385,2020,0,0,0.2517418198969072,-0.11344960923116554,0.6169332490249797,0
Asia-Pacific,0,4.948759890378168,2021,0,0,0.21076281640764494,-0.15668127461589001,0.5782069074311801,0
Asia-Pacific,0,4.5217885770490405,2022,0,0,0.13726897022999524,-0.16238620327132922,0.4369241437313196,0
Asia-Pacific,0,6.480044561926653,2021,0,0,0.07456843249550855,-0.0486013501633083,0.19773821515432544,0
Asia-Pacific,0,7.074963197966044,2022,0,0,0.008282235490098568,-0.1544810428426344,0.17104551382283148,0
North America,0,1.791759469228055,2013,0,0,0.1412544588615846,-0.23933606706063268,0.5218449847838016,0
Asia-Pacific,0,5.53338948872752,2020,0,0,0.2117937325476541,-0.01159176206926707,0.43517922716457524,0
