Date,AI.PA,APD,BP.L,ENI.MI,EQNR.OL,LIN,MT.AS,REP.MC,SHEL.L,TKA.DE,TTE.PA
2023-04-18,138.6132354736328,266.3692932128906,543.6387939453125,11.405688285827637,240.1067352294922,350.9669494628906,25.678125381469727,11.208653450012207,2465.03955078125,7.172330379486084,49.922401428222656
2023-04-19,139.33714294433594,268.8869934082031,534.5531616210938,11.294011116027832,236.28802490234375,351.3901672363281,25.22796058654785,11.073660850524902,2454.552490234375,6.933997631072998,49.4287109375
2023-04-20,139.87147521972656,270.70111083984375,529.8607177734375,11.154417037963867,236.99659729003906,353.35247802734375,25.237342834472656,10.88957691192627,2446.5615234375,6.913515567779541,49.011627197265625
2023-04-21,140.38856506347656,268.95172119140625,529.1617431640625,11.303866386413574,238.33514404296875,352.2558898925781,24.2713623046875,10.914119720458984,2450.0576171875,6.796211242675781,49.113765716552734
2023-04-24,140.7160186767578,271.4786071777344,533.0556030273438,11.346566200256348,240.5004119873047,353.9873352050781,23.76961898803711,11.139111518859863,2458.547607421875,5.911772727966309,49.54787826538086
2023-04-25,140.7160186767578,268.36859130859375,528.4628295898438,11.179054260253906,237.70518493652344,353.0735168457031,23.46950340270996,11.126839637756348,2422.5908203125,5.744194984436035,49.07121276855469
2023-04-26,138.5615234375,264.4255065917969,532.2567138671875,11.287445068359375,236.56358337402344,351.092041015625,23.802440643310547,11.233198165893555,2431.080322265625,6.055145263671875,49.709598541259766
2023-04-27,139.94041442871094,269.70147705078125,522.7718505859375,11.070663452148438,234.04397583007812,351.70770263671875,24.004077911376953,10.779126167297363,2398.1201171875,6.030939102172852,48.40727615356445
2023-04-28,140.62986755371094,272.45977783203125,533.5548095703125,11.287445068359375,240.14601135253906,355.37249755859375,24.111928939819336,10.918211936950684,2449.058349609375,6.055145263671875,49.31804656982422
2023-05-01,,274.1443786621094,,,,358.1235046386719,,,,,
2023-05-02,139.5784454345703,270.8584899902344,487.57763671875,10.814465522766113,233.92587280273438,355.9399719238281,23.788373947143555,10.402776718139648,2339.68994140625,5.995561599731445,46.81554412841797
2023-05-03,140.3023681640625,272.0247497558594,486.3296203613281,10.706071853637695,231.01266479492188,349.6492004394531,24.0556583404541,10.24732780456543,2322.711181640625,6.0085954666137695,46.5006103515625
2023-05-04,140.2506561279297,269.41461181640625,475.7463073730469,10.653518676757812,233.17791748046875,347.0520935058594,22.74736976623535,10.406867980957031,2342.6865234375,5.934116363525391,46.52613830566406
